"propType","player","position","team","opponent","start","line","sideOneType","sideOneOdds","sideOneValue","sideOneCash","sideOneTickets","sideTwoType","sideTwoOdds","sideTwoValue","sideTwoCash","sideTwoTickets"
"recv_yd","A. Ekeler","RB","LAC","MIA","2022-12-12T01:20:00Z","42.5","over","-106","undefined","null","null","under","-128","undefined","null","null"
"recv_yd","G. Everett","TE","LAC","MIA","2022-12-12T01:20:00Z","33.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","J. Palmer","WR","LAC","MIA","2022-12-12T01:20:00Z","47.5","over","-105","undefined","null","null","under","-129","undefined","null","null"
"recv_yd","K. Allen","WR","LAC","MIA","2022-12-12T01:20:00Z","64.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","M. Williams","WR","LAC","MIA","2022-12-12T01:20:00Z","47.5","over","-113","undefined","null","null","under","-119","undefined","null","null"
"recv_yd","J. Waddle","WR","MIA","LAC","2022-12-12T01:20:00Z","70.5","over","-123","undefined","null","null","under","-109","undefined","null","null"
"recv_yd","J. Wilson Jr.","RB","MIA","LAC","2022-12-12T01:20:00Z","11.5","over","-115","undefined","null","null","under","-114","undefined","null","null"
"recv_yd","M. Gesicki","TE","MIA","LAC","2022-12-12T01:20:00Z","19.5","over","-116","undefined","null","null","under","-114","undefined","null","null"
"recv_yd","R. Mostert","RB","MIA","LAC","2022-12-12T01:20:00Z","8.5","over","-118","undefined","null","null","under","-113","undefined","null","null"
"recv_yd","T. Sherfield","WR","MIA","LAC","2022-12-12T01:20:00Z","32.5","over","-110","undefined","null","null","under","-123","undefined","null","null"
"recv_yd","T. Hill","WR","MIA","LAC","2022-12-12T01:20:00Z","100.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","D. Hopkins","WR","ARZ","NE","2022-12-13T01:15:00Z","75.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","J. Conner","RB","ARZ","NE","2022-12-13T01:15:00Z","18.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","D. Parker","WR","NE","ARZ","2022-12-13T01:15:00Z","39.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","H. Henry","TE","NE","ARZ","2022-12-13T01:15:00Z","30.5","over","-116","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","J. Smith","TE","NE","ARZ","2022-12-13T01:15:00Z","12.5","over","-119","undefined","null","null","under","-112","undefined","null","null"
"recv_yd","N. Agholor","WR","NE","ARZ","2022-12-13T01:15:00Z","29.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","R. Stevenson","RB","NE","ARZ","2022-12-13T01:15:00Z","33.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","T. Thornton","WR","NE","ARZ","2022-12-13T01:15:00Z","23.5","over","-108","undefined","null","null","under","-125","undefined","null","null"
