"propType","player","position","team","opponent","start","line","sideOneType","sideOneOdds","sideOneValue","sideOneCash","sideOneTickets","sideTwoType","sideTwoOdds","sideTwoValue","sideTwoCash","sideTwoTickets"
"recv_yd","D. Bellinger","TE","NYG","WAS","2022-12-19T01:20:00Z","22.5","over","-115","undefined","null","null","under","-114","undefined","null","null"
"recv_yd","D. Slayton","WR","NYG","WAS","2022-12-19T01:20:00Z","46.5","over","-121","undefined","null","null","under","-112","undefined","null","null"
"recv_yd","I. Hodgins","WR","NYG","WAS","2022-12-19T01:20:00Z","31.5","over","-116","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","R. James Jr.","WR","NYG","WAS","2022-12-19T01:20:00Z","23.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","S. Barkley","RB","NYG","WAS","2022-12-19T01:20:00Z","21.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","A. Gibson","RB","WAS","NYG","2022-12-19T01:20:00Z","19.5","over","-113","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","C. Samuel","WR","WAS","NYG","2022-12-19T01:20:00Z","29.5","over","-119","undefined","null","null","under","-113","undefined","null","null"
"recv_yd","J. Dotson","WR","WAS","NYG","2022-12-19T01:20:00Z","29.5","over","-113","undefined","null","null","under","-119","undefined","null","null"
"recv_yd","L. Thomas","TE","WAS","NYG","2022-12-19T01:20:00Z","19.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
"recv_yd","T. McLaurin","WR","WAS","NYG","2022-12-19T01:20:00Z","61.5","over","-115","undefined","null","null","under","-115","undefined","null","null"
