"propType","player","position","team","opponent","start","line","sideOneType","sideOneOdds","sideOneValue","sideOneCash","sideOneTickets","sideTwoType","sideTwoOdds","sideTwoValue","sideTwoCash","sideTwoTickets"
"recv_yd","D. Knox","TE","BUF","NE","2022-12-02T01:15:00Z","31.5","over","-120","undefined","null","null","under","-112","undefined","null","null"
"recv_yd","D. Singletary","RB","BUF","NE","2022-12-02T01:15:00Z","11.5","over","-113","undefined","null","null","under","-119","undefined","null","null"
"recv_yd","G. Davis","WR","BUF","NE","2022-12-02T01:15:00Z","52.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","I. McKenzie","WR","BUF","NE","2022-12-02T01:15:00Z","30.5","over","-112","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","S. Diggs","WR","BUF","NE","2022-12-02T01:15:00Z","82.5","over","-116","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","H. Henry","TE","NE","BUF","2022-12-02T01:15:00Z","25","over","-110","undefined","null","null","under","-120","undefined","null","null"
"recv_yd","R. Stevenson","RB","NE","BUF","2022-12-02T01:15:00Z","31.5","over","-123","undefined","null","null","under","-108","undefined","null","null"
