"propType","player","position","team","opponent","start","line","sideOneType","sideOneOdds","sideOneValue","sideOneCash","sideOneTickets","sideTwoType","sideTwoOdds","sideTwoValue","sideTwoCash","sideTwoTickets"
"recv_yd","T. Higbee","TE","LA","LV","2022-12-09T01:15:00Z","35","over","-110","undefined","null","null","under","-120","undefined","null","null"
"recv_yd","V. Jefferson","WR","LA","LV","2022-12-09T01:15:00Z","37.5","over","-116","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","D. Adams","WR","LV","LA","2022-12-09T01:15:00Z","89.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","J. Jacobs","RB","LV","LA","2022-12-09T01:15:00Z","20.5","over","-111","undefined","null","null","under","-121","undefined","null","null"
"recv_yd","M. Hollins","WR","LV","LA","2022-12-09T01:15:00Z","45.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
