"propType","player","position","team","opponent","start","line","sideOneType","sideOneOdds","sideOneValue","sideOneCash","sideOneTickets","sideTwoType","sideTwoOdds","sideTwoValue","sideTwoCash","sideTwoTickets"
"recv_yd","A. Dillon","RB","GB","MIA","2022-12-25T18:00:00Z","11.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","A. Jones","RB","GB","MIA","2022-12-25T18:00:00Z","28.5","over","-115","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","A. Lazard","WR","GB","MIA","2022-12-25T18:00:00Z","43.5","over","-114","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","C. Watson","WR","GB","MIA","2022-12-25T18:00:00Z","53.5","over","-124","undefined","null","null","under","-110","undefined","null","null"
"recv_yd","R. Cobb","WR","GB","MIA","2022-12-25T18:00:00Z","29.5","over","-115","undefined","null","null","under","-114","undefined","null","null"
"recv_yd","R. Tonyan","TE","GB","MIA","2022-12-25T18:00:00Z","20.5","over","-111","undefined","null","null","under","-121","undefined","null","null"
"recv_yd","R. Doubs","WR","GB","MIA","2022-12-25T18:00:00Z","28.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
"recv_yd","J. Waddle","WR","MIA","GB","2022-12-25T18:00:00Z","64.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","J. Wilson Jr.","RB","MIA","GB","2022-12-25T18:00:00Z","7.5","over","-110","undefined","null","null","under","-120","undefined","null","null"
"recv_yd","M. Gesicki","TE","MIA","GB","2022-12-25T18:00:00Z","15.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
"recv_yd","R. Mostert","RB","MIA","GB","2022-12-25T18:00:00Z","11.5","over","-113","undefined","null","null","under","-119","undefined","null","null"
"recv_yd","T. Sherfield","WR","MIA","GB","2022-12-25T18:00:00Z","26.5","over","-112","undefined","null","null","under","-120","undefined","null","null"
"recv_yd","T. Hill","WR","MIA","GB","2022-12-25T18:00:00Z","90.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","G. Dulcich","TE","DEN","LA","2022-12-25T21:30:00Z","31.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","J. Jeudy","WR","DEN","LA","2022-12-25T21:30:00Z","57.5","over","-118","undefined","null","null","under","-108","undefined","null","null"
"recv_yd","L. Murray","RB","DEN","LA","2022-12-25T21:30:00Z","11.5","over","-111","undefined","null","null","under","-119","undefined","null","null"
"recv_yd","T. Atwell","WR","LA","DEN","2022-12-25T21:30:00Z","39.5","over","-110","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","T. Higbee","TE","LA","DEN","2022-12-25T21:30:00Z","27.5","over","-103","undefined","null","null","under","-130","undefined","null","null"
"recv_yd","V. Jefferson","WR","LA","DEN","2022-12-25T21:30:00Z","36.5","over","-118","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","D. Hopkins","WR","ARZ","TB","2022-12-26T01:20:00Z","58.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","J. Conner","RB","ARZ","TB","2022-12-26T01:20:00Z","19.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","M. Brown","WR","ARZ","TB","2022-12-26T01:20:00Z","46.5","over","-115","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","C. Godwin","WR","TB","ARZ","2022-12-26T01:20:00Z","67.5","over","-113","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","L. Fournette","RB","TB","ARZ","2022-12-26T01:20:00Z","22.5","over","-113","undefined","null","null","under","-119","undefined","null","null"
"recv_yd","M. Evans","WR","TB","ARZ","2022-12-26T01:20:00Z","57.5","over","-119","undefined","null","null","under","-113","undefined","null","null"
"recv_yd","R. White","RB","TB","ARZ","2022-12-26T01:20:00Z","17.5","over","-114","undefined","null","null","under","-119","undefined","null","null"
