"propType","player","position","team","opponent","start","line","sideOneType","sideOneOdds","sideOneValue","sideOneCash","sideOneTickets","sideTwoType","sideTwoOdds","sideTwoValue","sideTwoCash","sideTwoTickets"
"recv_yd","D. London","WR","ATL","CHI","2022-11-20T18:00:00Z","41.5","over","-115","undefined","null","null","under","-119","undefined","null","null"
"recv_yd","K. Pitts","TE","ATL","CHI","2022-11-20T18:00:00Z","36.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
"recv_yd","O. Zaccheaus","WR","ATL","CHI","2022-11-20T18:00:00Z","23.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","C. Kmet","TE","CHI","ATL","2022-11-20T18:00:00Z","28.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","D. Mooney","WR","CHI","ATL","2022-11-20T18:00:00Z","43.5","over","-123","undefined","null","null","under","-110","undefined","null","null"
"recv_yd","D. Montgomery","RB","CHI","ATL","2022-11-20T18:00:00Z","11.5","over","-113","undefined","null","null","under","-119","undefined","null","null"
"recv_yd","D. Knox","TE","BUF","CLV","2022-11-20T18:00:00Z","35.5","over","-115","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","D. Singletary","RB","BUF","CLV","2022-11-20T18:00:00Z","16.5","over","-120","undefined","null","null","under","-110","undefined","null","null"
"recv_yd","G. Davis","WR","BUF","CLV","2022-11-20T18:00:00Z","53.5","over","-115","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","S. Diggs","WR","BUF","CLV","2022-11-20T18:00:00Z","85.5","over","-117","undefined","null","null","under","-114","undefined","null","null"
"recv_yd","A. Cooper","WR","CLV","BUF","2022-11-20T18:00:00Z","55.5","over","-115","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","D. Peoples-Jones","WR","CLV","BUF","2022-11-20T18:00:00Z","46.5","over","-115","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","N. Chubb","RB","CLV","BUF","2022-11-20T18:00:00Z","8.5","over","-120","undefined","null","null","under","-110","undefined","null","null"
"recv_yd","B. Cooks","WR","HST","WAS","2022-11-20T18:00:00Z","51.5","over","-111","undefined","null","null","under","-121","undefined","null","null"
"recv_yd","N. Collins","WR","HST","WAS","2022-11-20T18:00:00Z","41.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","C. Samuel","WR","WAS","HST","2022-11-20T18:00:00Z","38.5","over","-115","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","J. Dotson","WR","WAS","HST","2022-11-20T18:00:00Z","29.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","T. McLaurin","WR","WAS","HST","2022-11-20T18:00:00Z","61.5","over","-122","undefined","null","null","under","-112","undefined","null","null"
"recv_yd","M. Pittman Jr.","WR","IND","PHI","2022-11-20T18:00:00Z","59.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","P. Campbell","WR","IND","PHI","2022-11-20T18:00:00Z","37.5","over","-126","undefined","null","null","under","-107","undefined","null","null"
"recv_yd","H. Henry","TE","NE","NYJ","2022-11-20T18:00:00Z","24.5","over","-115","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","J. Meyers","WR","NE","NYJ","2022-11-20T18:00:00Z","48.5","over","-113","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","R. Stevenson","RB","NE","NYJ","2022-11-20T18:00:00Z","20.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","G. Wilson","WR","NYJ","NE","2022-11-20T18:00:00Z","53.5","over","-121","undefined","null","null","under","-112","undefined","null","null"
"recv_yd","M. Carter","RB","NYJ","NE","2022-11-20T18:00:00Z","13.5","over","-112","undefined","null","null","under","-120","undefined","null","null"
"recv_yd","T. Conklin","TE","NYJ","NE","2022-11-20T18:00:00Z","25.5","over","-120","undefined","null","null","under","-110","undefined","null","null"
"recv_yd","A. St. Brown","WR","DET","NYG","2022-11-20T18:00:00Z","80.5","over","-110","undefined","null","null","under","-120","undefined","null","null"
"recv_yd","D. Slayton","WR","NYG","DET","2022-11-20T18:00:00Z","40.5","over","-110","undefined","null","null","under","-123","undefined","null","null"
"recv_yd","S. Barkley","RB","NYG","DET","2022-11-20T18:00:00Z","22.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","D. Moore","WR","CAR","BLT","2022-11-20T18:00:00Z","54.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","T. Marshall Jr.","WR","CAR","BLT","2022-11-20T18:00:00Z","33.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","A. Robinson II","WR","LA","NO","2022-11-20T18:00:00Z","48.5","over","-115","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","T. Higbee","TE","LA","NO","2022-11-20T18:00:00Z","41.5","over","-122","undefined","null","null","under","-110","undefined","null","null"
"recv_yd","V. Jefferson","WR","LA","NO","2022-11-20T18:00:00Z","43.5","over","-110","undefined","null","null","under","-123","undefined","null","null"
"recv_yd","A. Kamara","RB","NO","LA","2022-11-20T18:00:00Z","33.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","C. Olave","WR","NO","LA","2022-11-20T18:00:00Z","50.5","over","-121","undefined","null","null","under","-112","undefined","null","null"
"recv_yd","J. Landry","WR","NO","LA","2022-11-20T18:00:00Z","34.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","J. Johnson","TE","NO","LA","2022-11-20T18:00:00Z","27.5","over","-107","undefined","null","null","under","-126","undefined","null","null"
"recv_yd","C. Sutton","WR","DEN","LV","2022-11-20T21:05:00Z","61.5","over","-119","undefined","null","null","under","-113","undefined","null","null"
"recv_yd","G. Dulcich","TE","DEN","LV","2022-11-20T21:05:00Z","36.5","over","-118","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","M. Gordon III","RB","DEN","LV","2022-11-20T21:05:00Z","9.5","over","-120","undefined","null","null","under","-110","undefined","null","null"
"recv_yd","D. Adams","WR","LV","DEN","2022-11-20T21:05:00Z","75.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","F. Moreau","TE","LV","DEN","2022-11-20T21:05:00Z","35.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
"recv_yd","J. Jacobs","RB","LV","DEN","2022-11-20T21:05:00Z","20.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","M. Hollins","WR","LV","DEN","2022-11-20T21:05:00Z","36.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","C. Lamb","WR","DAL","MIN","2022-11-20T21:25:00Z","77.5","over","-124","undefined","null","null","under","-109","undefined","null","null"
"recv_yd","D. Schultz","TE","DAL","MIN","2022-11-20T21:25:00Z","41.5","over","-115","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","M. Gallup","WR","DAL","MIN","2022-11-20T21:25:00Z","41.5","over","-115","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","A. Thielen","WR","MIN","DAL","2022-11-20T21:25:00Z","47.5","over","-107","undefined","null","null","under","-125","undefined","null","null"
"recv_yd","D. Cook","RB","MIN","DAL","2022-11-20T21:25:00Z","15.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","J. Jefferson","WR","MIN","DAL","2022-11-20T21:25:00Z","96.5","over","-116","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","K. Osborn","WR","MIN","DAL","2022-11-20T21:25:00Z","28.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","T. Hockenson","TE","MIN","DAL","2022-11-20T21:25:00Z","44.5","over","-120","undefined","null","null","under","-110","undefined","null","null"
"recv_yd","J. Mixon","RB","CIN","PIT","2022-11-20T21:25:00Z","26.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
"recv_yd","T. Higgins","WR","CIN","PIT","2022-11-20T21:25:00Z","74.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
