"propType","player","position","team","opponent","start","line","sideOneType","sideOneOdds","sideOneValue","sideOneCash","sideOneTickets","sideTwoType","sideTwoOdds","sideTwoValue","sideTwoCash","sideTwoTickets"
"recv_yd","A. Trautman","TE","NO","TB","2022-12-06T01:15:00Z","23.5","over","-118","undefined","null","null","under","-111","undefined","null","null"
"recv_yd","A. Kamara","RB","NO","TB","2022-12-06T01:15:00Z","29.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","C. Olave","WR","NO","TB","2022-12-06T01:15:00Z","58.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
"recv_yd","J. Landry","WR","NO","TB","2022-12-06T01:15:00Z","40.5","over","103","undefined","null","null","under","-136","undefined","null","null"
"recv_yd","R. Shaheed","WR","NO","TB","2022-12-06T01:15:00Z","15.5","over","-121","undefined","null","null","under","-112","undefined","null","null"
"recv_yd","C. Otton","TE","TB","NO","2022-12-06T01:15:00Z","16.5","over","-113","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","C. Brate","TE","TB","NO","2022-12-06T01:15:00Z","21.5","over","-112","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","C. Godwin","WR","TB","NO","2022-12-06T01:15:00Z","69.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","L. Fournette","RB","TB","NO","2022-12-06T01:15:00Z","18.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","M. Evans","WR","TB","NO","2022-12-06T01:15:00Z","62.5","over","-113","undefined","null","null","under","-119","undefined","null","null"
"recv_yd","R. White","RB","TB","NO","2022-12-06T01:15:00Z","16.5","over","-119","undefined","null","null","under","-113","undefined","null","null"
