"propType","player","position","team","opponent","start","line","sideOneType","sideOneOdds","sideOneValue","sideOneCash","sideOneTickets","sideTwoType","sideTwoOdds","sideTwoValue","sideTwoCash","sideTwoTickets"
"recv_yd","D. Hopkins","WR","ARZ","NE","2022-12-13T01:15:00Z","75.5","over","-115","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","J. Conner","RB","ARZ","NE","2022-12-13T01:15:00Z","18.5","over","-114","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","D. Parker","WR","NE","ARZ","2022-12-13T01:15:00Z","39.5","over","-114","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","H. Henry","TE","NE","ARZ","2022-12-13T01:15:00Z","30.5","over","-117","undefined","null","null","under","-114","undefined","null","null"
"recv_yd","J. Smith","TE","NE","ARZ","2022-12-13T01:15:00Z","12.5","over","-119","undefined","null","null","under","-112","undefined","null","null"
"recv_yd","N. Agholor","WR","NE","ARZ","2022-12-13T01:15:00Z","29.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","R. Stevenson","RB","NE","ARZ","2022-12-13T01:15:00Z","33.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","T. Thornton","WR","NE","ARZ","2022-12-13T01:15:00Z","23.5","over","-108","undefined","null","null","under","-125","undefined","null","null"
