"propType","player","position","team","opponent","start","line","sideOneType","sideOneOdds","sideOneValue","sideOneCash","sideOneTickets","sideTwoType","sideTwoOdds","sideTwoValue","sideTwoCash","sideTwoTickets"
"recv_yd","C. Sutton","WR","DEN","LV","2022-11-20T21:05:00Z","62.5","over","-121","undefined","null","null","under","-112","undefined","null","null"
"recv_yd","G. Dulcich","TE","DEN","LV","2022-11-20T21:05:00Z","39.5","over","-126","undefined","null","null","under","-107","undefined","null","null"
"recv_yd","K. Hinton","WR","DEN","LV","2022-11-20T21:05:00Z","28.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","L. Murray","RB","DEN","LV","2022-11-20T21:05:00Z","3.5","over","-115","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","M. Gordon III","RB","DEN","LV","2022-11-20T21:05:00Z","11.5","over","-132","undefined","null","null","under","-103","undefined","null","null"
"recv_yd","D. Adams","WR","LV","DEN","2022-11-20T21:05:00Z","73.5","over","-118","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","F. Moreau","TE","LV","DEN","2022-11-20T21:05:00Z","36.5","over","-111","undefined","null","null","under","-121","undefined","null","null"
"recv_yd","J. Jacobs","RB","LV","DEN","2022-11-20T21:05:00Z","21.5","over","-114","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","M. Hollins","WR","LV","DEN","2022-11-20T21:05:00Z","35.5","over","-119","undefined","null","null","under","-114","undefined","null","null"
"recv_yd","C. Lamb","WR","DAL","MIN","2022-11-20T21:25:00Z","76.5","over","-125","undefined","null","null","under","-107","undefined","null","null"
"recv_yd","D. Schultz","TE","DAL","MIN","2022-11-20T21:25:00Z","40.5","over","-115","undefined","null","null","under","-110","undefined","null","null"
"recv_yd","M. Gallup","WR","DAL","MIN","2022-11-20T21:25:00Z","43.5","over","-112","undefined","null","null","under","-120","undefined","null","null"
"recv_yd","N. Brown","WR","DAL","MIN","2022-11-20T21:25:00Z","23.5","over","-118","undefined","null","null","under","-115","undefined","null","null"
