"propType","player","position","team","opponent","start","line","sideOneType","sideOneOdds","sideOneValue","sideOneCash","sideOneTickets","sideTwoType","sideTwoOdds","sideTwoValue","sideTwoCash","sideTwoTickets"
"recv_yd","J. Chase","WR","CIN","CLV","2022-12-11T18:00:00Z","80.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","T. Higgins","WR","CIN","CLV","2022-12-11T18:00:00Z","69.5","over","-112","undefined","null","null","under","-120","undefined","null","null"
"recv_yd","T. Boyd","WR","CIN","CLV","2022-12-11T18:00:00Z","40.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","K. Hunt","RB","CLV","CIN","2022-12-11T18:00:00Z","11.5","over","-120","undefined","null","null","under","-112","undefined","null","null"
"recv_yd","N. Chubb","RB","CLV","CIN","2022-12-11T18:00:00Z","7.5","over","-120","undefined","null","null","under","-110","undefined","null","null"
"recv_yd","D. Bellinger","TE","NYG","PHI","2022-12-11T18:00:00Z","20.5","over","-128","undefined","null","null","under","-106","undefined","null","null"
"recv_yd","D. Slayton","WR","NYG","PHI","2022-12-11T18:00:00Z","47.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
"recv_yd","I. Hodgins","WR","NYG","PHI","2022-12-11T18:00:00Z","27.5","over","-116","undefined","null","null","under","-119","undefined","null","null"
"recv_yd","S. Barkley","RB","NYG","PHI","2022-12-11T18:00:00Z","21.5","over","-119","undefined","null","null","under","-113","undefined","null","null"
"recv_yd","A. Brown","WR","PHI","NYG","2022-12-11T18:00:00Z","71.5","over","-123","undefined","null","null","under","-110","undefined","null","null"
"recv_yd","D. Smith","WR","PHI","NYG","2022-12-11T18:00:00Z","58.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","J. Stoll","TE","PHI","NYG","2022-12-11T18:00:00Z","8.5","over","-120","undefined","null","null","under","-110","undefined","null","null"
"recv_yd","M. Sanders","RB","PHI","NYG","2022-12-11T18:00:00Z","6.5","over","-115","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","D. Knox","TE","BUF","NYJ","2022-12-11T18:00:00Z","27.5","over","-114","undefined","null","null","under","-120","undefined","null","null"
"recv_yd","D. Singletary","RB","BUF","NYJ","2022-12-11T18:00:00Z","8.5","over","-115","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","G. Davis","WR","BUF","NYJ","2022-12-11T18:00:00Z","49.5","over","-113","undefined","null","null","under","-119","undefined","null","null"
"recv_yd","I. McKenzie","WR","BUF","NYJ","2022-12-11T18:00:00Z","30.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
"recv_yd","S. Diggs","WR","BUF","NYJ","2022-12-11T18:00:00Z","78.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","C. Uzomah","TE","NYJ","BUF","2022-12-11T18:00:00Z","10.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
"recv_yd","C. Davis","WR","NYJ","BUF","2022-12-11T18:00:00Z","38.5","over","-108","undefined","null","null","under","-124","undefined","null","null"
"recv_yd","G. Wilson","WR","NYJ","BUF","2022-12-11T18:00:00Z","61.5","over","-119","undefined","null","null","under","-113","undefined","null","null"
"recv_yd","T. Conklin","TE","NYJ","BUF","2022-12-11T18:00:00Z","25.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","M. Andrews","TE","BLT","PIT","2022-12-11T18:00:00Z","56.5","over","-125","undefined","null","null","under","-108","undefined","null","null"
"recv_yd","D. Johnson","WR","PIT","BLT","2022-12-11T18:00:00Z","48.5","over","-115","undefined","null","null","under","-119","undefined","null","null"
"recv_yd","G. Pickens","WR","PIT","BLT","2022-12-11T18:00:00Z","41.5","over","-115","undefined","null","null","under","-119","undefined","null","null"
"recv_yd","P. Freiermuth","TE","PIT","BLT","2022-12-11T18:00:00Z","42.5","over","-111","undefined","null","null","under","-123","undefined","null","null"
"recv_yd","A. St. Brown","WR","DET","MIN","2022-12-11T18:00:00Z","83.5","over","-116","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","A. Thielen","WR","MIN","DET","2022-12-11T18:00:00Z","50.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","D. Cook","RB","MIN","DET","2022-12-11T18:00:00Z","14.5","over","-119","undefined","null","null","under","-113","undefined","null","null"
"recv_yd","J. Mundt","TE","MIN","DET","2022-12-11T18:00:00Z","5.5","over","-118","undefined","null","null","under","-113","undefined","null","null"
"recv_yd","J. Jefferson","WR","MIN","DET","2022-12-11T18:00:00Z","92.5","over","-121","undefined","null","null","under","-113","undefined","null","null"
"recv_yd","K. Osborn","WR","MIN","DET","2022-12-11T18:00:00Z","23.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","T. Hockenson","TE","MIN","DET","2022-12-11T18:00:00Z","48.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","G. Dulcich","TE","DEN","KC","2022-12-11T21:05:00Z","39.5","over","-120","undefined","null","null","under","-112","undefined","null","null"
"recv_yd","J. Jeudy","WR","DEN","KC","2022-12-11T21:05:00Z","57.5","over","-120","undefined","null","null","under","-112","undefined","null","null"
"recv_yd","K. Hinton","WR","DEN","KC","2022-12-11T21:05:00Z","38.5","over","-103","undefined","null","null","under","-132","undefined","null","null"
"recv_yd","L. Murray","RB","DEN","KC","2022-12-11T21:05:00Z","14.5","over","-111","undefined","null","null","under","-121","undefined","null","null"
"recv_yd","J. McKinnon","RB","KC","DEN","2022-12-11T21:05:00Z","16.5","over","-117","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","J. Smith-Schuster","WR","KC","DEN","2022-12-11T21:05:00Z","47.5","over","-120","undefined","null","null","under","-110","undefined","null","null"
"recv_yd","M. Valdes-Scantling","WR","KC","DEN","2022-12-11T21:05:00Z","36.5","over","-115","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","N. Gray","TE","KC","DEN","2022-12-11T21:05:00Z","11.5","over","-119","undefined","null","null","under","-113","undefined","null","null"
"recv_yd","T. Kelce","TE","KC","DEN","2022-12-11T21:05:00Z","74.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","B. Aiyuk","WR","SF","TB","2022-12-11T21:25:00Z","42.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","C. McCaffrey","RB","SF","TB","2022-12-11T21:25:00Z","39.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","G. Kittle","TE","SF","TB","2022-12-11T21:25:00Z","33.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","K. Juszczyk","RB","SF","TB","2022-12-11T21:25:00Z","7.5","over","-110","undefined","null","null","under","-120","undefined","null","null"
"recv_yd","C. Godwin","WR","TB","SF","2022-12-11T21:25:00Z","60.5","over","-121","undefined","null","null","under","-111","undefined","null","null"
