"propType","player","position","team","opponent","start","line","sideOneType","sideOneOdds","sideOneValue","sideOneCash","sideOneTickets","sideTwoType","sideTwoOdds","sideTwoValue","sideTwoCash","sideTwoTickets"
"recv_yd","D. Hopkins","WR","ARZ","SF","2022-11-22T01:15:00Z","74.5","over","-115","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","J. Conner","RB","ARZ","SF","2022-11-22T01:15:00Z","19.5","over","-114","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","R. Moore","WR","ARZ","SF","2022-11-22T01:15:00Z","59.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","T. McBride","TE","ARZ","SF","2022-11-22T01:15:00Z","19.5","over","-120","undefined","null","null","under","-110","undefined","null","null"
"recv_yd","B. Aiyuk","WR","SF","ARZ","2022-11-22T01:15:00Z","54.5","over","-119","undefined","null","null","under","-113","undefined","null","null"
"recv_yd","C. McCaffrey","RB","SF","ARZ","2022-11-22T01:15:00Z","35.5","over","-126","undefined","null","null","under","-106","undefined","null","null"
"recv_yd","D. Samuel","WR","SF","ARZ","2022-11-22T01:15:00Z","52.5","over","-113","undefined","null","null","under","-119","undefined","null","null"
"recv_yd","G. Kittle","TE","SF","ARZ","2022-11-22T01:15:00Z","41.5","over","-124","undefined","null","null","under","-108","undefined","null","null"
"recv_yd","J. Jennings","WR","SF","ARZ","2022-11-22T01:15:00Z","14.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","K. Juszczyk","RB","SF","ARZ","2022-11-22T01:15:00Z","7.5","over","-120","undefined","null","null","under","-108","undefined","null","null"
