"propType","player","position","team","opponent","start","line","sideOneType","sideOneOdds","sideOneValue","sideOneCash","sideOneTickets","sideTwoType","sideTwoOdds","sideTwoValue","sideTwoCash","sideTwoTickets"
"recv_yd","H. Hurst","TE","CIN","CLV","2022-11-01T00:15:00Z","37.5","over","-117","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","J. Mixon","RB","CIN","CLV","2022-11-01T00:15:00Z","22.5","over","-121","undefined","null","null","under","-111","undefined","null","null"
"recv_yd","M. Thomas","WR","CIN","CLV","2022-11-01T00:15:00Z","23.5","over","-119","undefined","null","null","under","-113","undefined","null","null"
"recv_yd","S. Perine","RB","CIN","CLV","2022-11-01T00:15:00Z","10.5","over","-112","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","T. Higgins","WR","CIN","CLV","2022-11-01T00:15:00Z","76.5","over","-132","undefined","null","null","under","-105","undefined","null","null"
"recv_yd","T. Boyd","WR","CIN","CLV","2022-11-01T00:15:00Z","61.5","over","-109","undefined","null","null","under","-124","undefined","null","null"
"recv_yd","A. Cooper","WR","CLV","CIN","2022-11-01T00:15:00Z","53.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","D. Bell","WR","CLV","CIN","2022-11-01T00:15:00Z","15.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","D. Peoples-Jones","WR","CLV","CIN","2022-11-01T00:15:00Z","44.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
"recv_yd","K. Hunt","RB","CLV","CIN","2022-11-01T00:15:00Z","12.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","N. Chubb","RB","CLV","CIN","2022-11-01T00:15:00Z","7.5","over","-109","undefined","null","null","under","-119","undefined","null","null"
