"propType","player","position","team","opponent","start","line","sideOneType","sideOneOdds","sideOneValue","sideOneCash","sideOneTickets","sideTwoType","sideTwoOdds","sideTwoValue","sideTwoCash","sideTwoTickets"
"recv_yd","G. Wilson","WR","NYJ","CHI","2022-11-27T18:00:00Z","53.5","over","-112","undefined","null","null","under","-120","undefined","null","null"
"recv_yd","M. Carter","RB","NYJ","CHI","2022-11-27T18:00:00Z","21.5","over","-116","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","T. Conklin","TE","NYJ","CHI","2022-11-27T18:00:00Z","27.5","over","-117","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","H. Hurst","TE","CIN","TEN","2022-11-27T18:00:00Z","35.5","over","-114","undefined","null","null","under","-114","undefined","null","null"
"recv_yd","T. Higgins","WR","CIN","TEN","2022-11-27T18:00:00Z","71","over","-113","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","A. Hooper","TE","TEN","CIN","2022-11-27T18:00:00Z","20.5","over","-115","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","D. Henry","RB","TEN","CIN","2022-11-27T18:00:00Z","12.5","over","-111","undefined","null","null","under","-121","undefined","null","null"
"recv_yd","R. Woods","WR","TEN","CIN","2022-11-27T18:00:00Z","37.5","over","-117","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","T. Burks","WR","TEN","CIN","2022-11-27T18:00:00Z","42","over","-122","undefined","null","null","under","-107","undefined","null","null"
"recv_yd","D. Moore","WR","CAR","DEN","2022-11-27T18:00:00Z","46.5","over","-113","undefined","null","null","under","-119","undefined","null","null"
"recv_yd","I. Thomas","TE","CAR","DEN","2022-11-27T18:00:00Z","8.5","over","-110","undefined","null","null","under","-120","undefined","null","null"
"recv_yd","S. Smith","WR","CAR","DEN","2022-11-27T18:00:00Z","11.5","over","-119","undefined","null","null","under","-113","undefined","null","null"
"recv_yd","T. Marshall Jr.","WR","CAR","DEN","2022-11-27T18:00:00Z","38.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","C. Sutton","WR","DEN","CAR","2022-11-27T18:00:00Z","62.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","G. Dulcich","TE","DEN","CAR","2022-11-27T18:00:00Z","37.5","over","-115","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","K. Hinton","WR","DEN","CAR","2022-11-27T18:00:00Z","35.5","over","-119","undefined","null","null","under","-113","undefined","null","null"
"recv_yd","L. Murray","RB","DEN","CAR","2022-11-27T18:00:00Z","10.5","over","-124","undefined","null","null","under","-107","undefined","null","null"
"recv_yd","A. Cooper","WR","CLV","TB","2022-11-27T18:00:00Z","51.5","over","-119","undefined","null","null","under","-113","undefined","null","null"
"recv_yd","D. Peoples-Jones","WR","CLV","TB","2022-11-27T18:00:00Z","39.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","C. Godwin","WR","TB","CLV","2022-11-27T18:00:00Z","60.5","over","-121","undefined","null","null","under","-112","undefined","null","null"
"recv_yd","M. Evans","WR","TB","CLV","2022-11-27T18:00:00Z","60.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","C. Patterson","RB","ATL","WAS","2022-11-27T18:00:00Z","7.5","over","-110","undefined","null","null","under","-120","undefined","null","null"
"recv_yd","D. London","WR","ATL","WAS","2022-11-27T18:00:00Z","39.5","over","-110","undefined","null","null","under","-122","undefined","null","null"
"recv_yd","O. Zaccheaus","WR","ATL","WAS","2022-11-27T18:00:00Z","25.5","over","-119","undefined","null","null","under","-113","undefined","null","null"
"recv_yd","A. Gibson","RB","WAS","ATL","2022-11-27T18:00:00Z","18.5","over","-117","undefined","null","null","under","-114","undefined","null","null"
"recv_yd","C. Samuel","WR","WAS","ATL","2022-11-27T18:00:00Z","32.5","over","-119","undefined","null","null","under","-113","undefined","null","null"
"recv_yd","J. Dotson","WR","WAS","ATL","2022-11-27T18:00:00Z","25.5","over","-113","undefined","null","null","under","-119","undefined","null","null"
