,player,team,beta_yards
116,K.Turpin,DAL,4.548942117355982
117,A.Beck,DEN,6.390753018089205
118,A.Okwuegbunam,DEN,14.34939612477757
119,C.Sutton,DEN,50.56638200124954
120,J.Jeudy,DEN,56.234427997103104
121,M.Boone,DEN,14.22111706970559
122,M.Gordon,DEN,23.62923291027602
123,E.Saubert,DEN,12.450681158534271
124,K.Hinton,DEN,25.736281977373864
125,K.Hamler,DEN,24.539378566565002
126,M.Washington,DEN,4.894250375727964
127,R.Wilson,DEN,4.548942117355982
128,E.Tomlinson,DEN,6.7357663160103876
129,G.Dulcich,DEN,40.24155338173425
130,L.Murray,DEN,16.9522194982047
131,C.Edmonds,DEN,7.790703061526659
132,J.Virgil,DEN,4.548942117355982
133,B.Johnson,DEN,11.636174777447543
134,A.St. Brown,DET,72.80519481373823
135,D.Chark,DET,55.83376171179485
136,D.Swift,DET,29.542849401700593
137,J.Reynolds,DET,17.706954326252067
138,Ja.Williams,DET,4.548942117355982
139,Ja.Williams,DET,5.400994747976272
140,Ja.Williams,DET,5.212884192638597
141,Ja.Williams,DET,6.064936823258888
142,T.Hockenson,DET,57.49551292401115
143,B.Wright,DET,14.438805490044901
144,C.Reynolds,DET,8.931079161840046
145,K.Raymond,DET,28.935561538096984
146,J.Jackson,DET,9.59442557800262
147,J.Jackson,DET,9.276610464443975
148,J.Jackson,DET,11.116040356708679
149,J.Jackson,DET,10.798225243150034
150,T.Kennedy,DET,10.435939135705059
151,J.Goff,DET,4.548942117355982
152,J.Mitchell,DET,12.486589783313722
153,S.Zylstra,DET,13.697868038164968
154,P.Sewell,DET,4.548942117355982
155,J.Cabinda,DET,4.869248601101281
156,A.Dillon,GB,14.121331591378736
157,A.Jones,GB,24.49279062069927
158,C.Watson,GB,46.535824676744554
159,J.Deguara,GB,4.992902645485114
160,R.Cobb,GB,21.862691885628465
161,R.Doubs,GB,29.710489001729808
162,R.Tonyan,GB,23.724542567374858
163,T.Davis,GB,4.548942117355982
164,A.Lazard,GB,47.70722828507216
165,M.Lewis,GB,8.348284332432222
166,Am.Rodgers,GB,4.548942117355982
167,Am.Rodgers,GB,6.137176331059862
168,Am.Rodgers,GB,16.760410799177386
169,Am.Rodgers,GB,20.021904849770163
170,S.Toure,GB,4.548942117355982
171,B.Cooks,HOU,50.43026424810446
172,B.Jordan,HOU,18.67679328054313
173,C.Moore,HOU,41.57333651456613
174,D.Pierce,HOU,12.118100970460004
175,N.Collins,HOU,61.2296532178362
176,O.Howard,HOU,10.69648610430906
177,R.Burkhead,HOU,14.337959927859217
178,T.Hairston,HOU,5.0908594039885395
179,J.Akins,HOU,27.319551395740444
180,P.Dorsett,HOU,20.848975487457036
181,D.Ogunbowale,HOU,9.873731484945258
182,T.Quitoriano,HOU,6.273289080000567
183,J.Driskel,HOU,4.548942117355982
184,A.Dulin,IND,8.653802325375947
185,J.Taylor,IND,14.165957588019676
186,K.Granson,IND,23.738081303967338
187,M.Alie-Cox,IND,9.601018232693551
188,M.Pittman,IND,46.201260422581775
189,M.Strachan,IND,4.548942117355982
190,P.Campbell,IND,31.604605014450655
191,A.Pierce,IND,29.19206228001557
192,J.Woods,IND,35.601826104648595
193,D.Jackson,IND,8.269433917836999
194,C.Kirk,JAX,50.242098216375766
195,E.Engram,JAX,57.846449433967955
196,J.Agnew,JAX,11.798337302888054
197,J.Robinson,JAX,4.83670724119363
198,M.Jones,JAX,32.70020509596651
199,T.Etienne,JAX,16.442240651758176
200,Z.Jones,JAX,54.982948815910774
201,D.Arnold,JAX,6.382383971777533
202,C.Manhertz,JAX,4.548942117355982
203,J.Hasty,JAX,17.290355696065163
204,L.Farrell,JAX,4.548942117355982
205,T.Jones,JAX,4.548942117355982
206,C.Edwards-Helaire,KC,7.017216055883754
207,J.Fortson,KC,9.116920919058181
208,J.McKinnon,KC,36.24502102020031
209,J.Smith-Schuster,KC,42.371193881878746
210,M.Hardman,KC,32.359295279908075
211,M.Valdes-Scantling,KC,34.281750046811645
212,N.Gray,KC,14.870064574942477
213,S.Moore,KC,20.175282006442266
214,T.Kelce,KC,69.71165801223704
215,Ju.Watson,KC,12.667514206094701
216,M.Burton,KC,4.548942117355982
217,I.Pacheco,KC,16.456479021575706
218,K.Toney,KC,13.909010336986585
219,P.Mahomes,KC,4.967205359604707
220,Al.Robinson,LA,40.871476647929256
221,B.Powell,LA,12.226800975020065
222,B.Skowronek,LA,32.51929078501266
223,C.Kupp,LA,73.75823488167566
224,D.Henderson,LA,9.634561797765413
225,T.Higbee,LA,24.066671298405982
226,C.Akers,LA,12.605865535515198
227,T.Atwell,LA,32.45651315821092
228,M.Brown,LA,4.894250375727964
229,B.Hopkins,LA,12.616301592551363
230,K.Williams,LA,7.547436545824302
231,V.Jefferson,LA,37.04750830510365
232,A.Ekeler,LAC,36.13832110742859
233,D.Carter,LAC,21.14005758636704
234,G.Everett,LAC,24.068001757271187
235,J.Kelley,LAC,10.294505098029006
236,J.Palmer,LAC,28.80419076609663
237,K.Allen,LAC,70.82892533254487
238,M.Williams,LAC,63.678833439319185
239,T.McKitty,LAC,6.908979179377004
240,Z.Horvath,LAC,4.548942117355982
241,S.Michel,LAC,6.267820938154872
242,M.Bandy,LAC,10.804061576904346
243,J.Herbert,LAC,4.548942117355982
244,J.Moore,LAC,5.058361455181779
245,R.Rodgers,LAC,4.548942117355982
246,I.Spiller,LAC,5.371755034672401
247,S.Smartt,LAC,6.267820938154872
248,B.Bolden,LV,4.548942117355982
249,D.Adams,LV,72.26164507963034
250,D.Waller,LV,33.483195513493385
251,H.Renfrow,LV,31.632351364538664
252,J.Jacobs,LV,21.55452216511678
253,J.Johnson,LV,4.548942117355982
254,M.Hollins,LV,36.45226378590277
255,A.Abdullah,LV,11.296654211126022
256,F.Moreau,LV,26.242372402144944
257,K.Cole,LV,9.090692626277406
258,J.Horsted,LV,5.212884192638597
259,A.Ingold,MIA,6.4319320176086885
260,C.Wilson,MIA,10.195643427026418
261,D.Smythe,MIA,7.965699788073025
262,J.Waddle,MIA,68.71002684640334
263,M.Gesicki,MIA,13.665078327871253
264,R.Mostert,MIA,23.846779514924826
265,T.Hill,MIA,74.77721768323053
266,T.Sherfield,MIA,29.27380570393966
267,R.Cracraft,MIA,12.43755211538719
268,J.Wilson,MIA,8.947778288615044
269,A.Thielen,MIN,45.33897613656251
270,C.Ham,MIN,4.894250375727964
271,D.Cook,MIN,22.42579674192731
272,J.Jefferson,MIN,77.2886569032689
273,J.Mundt,MIN,7.229621432265655
274,K.Osborn,MIN,41.98381549959954
275,A.Mattison,MIN,5.3125136179766885
276,I.Smith,MIN,31.886153299037368
277,J.Reagor,MIN,8.497382538405908
278,K.Cousins,MIN,4.548942117355982
279,D.Harris,NE,12.59694399509339
280,D.Parker,NE,29.330716866658204
281,H.Henry,NE,29.35057529217937
282,J.Meyers,NE,49.85168217760835
283,J.Smith,NE,16.58128915049431
284,K.Bourne,NE,30.02799016202884
285,N.Agholor,NE,24.693395237570574
286,R.Stevenson,NE,25.849952834455788
287,T.Thornton,NE,33.42368419856228
288,Ma.Jones,NE,6.492499800308029
289,P.Strong,NE,9.403221077948496
290,A.Kamara,NO,20.159731825832495
291,C.Olave,NO,53.080181201568905
292,J.Johnson,NO,35.37334789074324
293,J.Landry,NO,18.348074194254934
294,M.Ingram,NO,13.541866007775878
295,T.Hill,NO,9.299577837476194
296,A.Prentice,NO,4.992902645485114
297,A.Trautman,NO,9.299577837476194
298,M.Callaway,NO,9.116920919058181
299,N.Vannett,NO,5.798168230913664
300,T.Smith,NO,4.548942117355982
301,K.White,NO,5.634396655850599
302,R.Shaheed,NO,36.957455435746525
303,D.Washington,NO,4.548942117355982
304,C.Myarick,NYG,4.990411275298461
305,K.Golladay,NYG,5.4847746514230415
306,R.James,NYG,51.93131282290988
307,S.Barkley,NYG,26.902018019377486
308,W.Robinson,NYG,47.859419956613635
309,D.Bellinger,NYG,23.724542567374858
310,D.Sills,NYG,12.197256406708549
311,T.Hudson,NYG,12.449864376511437
312,D.Slayton,NYG,41.243623912046104
313,M.Breida,NYG,8.01766849526015
314,M.Johnson,NYG,4.548942117355982
315,G.Brightwell,NYG,6.045856280684047
316,B.Berrios,NYJ,20.1018332114291
317,Br.Hall,NYJ,19.78148687424491
318,C.Davis,NYJ,38.948570176157304
319,E.Moore,NYJ,37.242660484116435
320,G.Wilson,NYJ,72.67657424489197
321,Mi.Carter,NYJ,19.27900448242899
322,T.Conklin,NYJ,35.09709398491471
323,J.Smith,NYJ,15.173609868824373
324,T.Johnson,NYJ,15.626538250145767
325,C.Uzomah,NYJ,23.827952270745264
326,Z.Wilson,NYJ,4.548942117355982
327,D.Mims,NYJ,17.1712225144418
328,Z.Knight,NYJ,13.80153923155907
329,A.Brown,PHI,69.97858094467718
330,D.Goedert,PHI,49.24757812233364
331,K.Gainwell,PHI,18.984103507836743
332,M.Sanders,PHI,8.074283954500215
333,Z.Pascal,PHI,6.349435161460864
334,B.Scott,PHI,4.672596161739815
335,D.Smith,PHI,80.814132406747
336,Q.Watkins,PHI,27.04492745462188
337,G.Calcaterra,PHI,8.850396917598765
338,J.Stoll,PHI,9.281031998511997
339,D.Johnson,PIT,59.762752946566614
340,G.Pickens,PIT,38.985972413193544
341,N.Harris,PIT,16.810386010696888
342,P.Freiermuth,PIT,35.471498318109084
343,Z.Gentry,PIT,5.212884192638597
344,J.Warren,PIT,13.949841275862687
345,Co.Heyward,PIT,5.166140834512408
346,D.Watt,PIT,4.672596161739815
347,M.Boykin,PIT,4.548942117355982
348,S.Sims,PIT,16.71244355453114
349,G.Olszewski,PIT,5.212884192638597
350,C.Parkinson,SEA,20.955784539049013
351,D.Eskridge,SEA,8.815968555513562
352,D.Metcalf,SEA,68.83544456049451
353,M.Goodwin,SEA,26.0187178475399
354,N.Fant,SEA,24.934481981037226
355,T.Lockett,SEA,57.06227860829632
356,W.Dissly,SEA,18.02076333491361
357,K.Walker,SEA,14.805222060719828
358,T.Homer,SEA,13.291305034534984
359,D.Dallas,SEA,18.003910066534928
360,P.Hart,SEA,5.92245116668422
361,D.Young,SEA,4.548942117355982
362,B.Aiyuk,SF,62.743087596905966
363,D.Samuel,SF,48.20080470071917
364,J.Jennings,SF,30.391853567474215
365,R.Dwelley,SF,5.759451471051322
366,R.McCloud,SF,12.065097850571757
367,T.Kroft,SF,6.7357663160103876
368,G.Kittle,SF,44.89513208749251
369,K.Juszczyk,SF,6.267820938154872
370,D.Gray,SF,4.548942117355982
371,C.Brate,TB,19.50518292233455
372,C.Godwin,TB,73.72287815142204
373,J.Jones,TB,31.52415061366361
374,L.Fournette,TB,31.42519037459632
375,M.Evans,TB,71.08856807432744
376,R.Gage,TB,31.109419454208783
377,R.White,TB,27.074343725959388
378,B.Perriman,TB,4.894250375727964
379,C.Otton,TB,25.15862363291771
380,S.Miller,TB,6.539711396939317
381,J.Darden,TB,5.214556859473263
382,K.Rudolph,TB,4.548942117355982
383,K.Kieft,TB,5.4847746514230415
384,A.Hooper,TEN,33.00014499014955
385,C.Hollister,TEN,5.166140834512408
386,C.Okonkwo,TEN,30.793990957072577
387,D.Hilliard,TEN,9.969401836365416
388,G.Swaim,TEN,5.214556859473263
389,N.Westbrook-Ikhine,TEN,22.983741553958836
390,R.Woods,TEN,36.31867370626205
391,T.Burks,TEN,37.32975638920384
392,H.Haskins,TEN,11.051108586174117
393,D.Henry,TEN,23.22967233991675
394,C.Conley,TEN,7.790703061526659
395,A.Gibson,WAS,22.04366797239157
396,A.Rogers,WAS,7.707126091210092
397,C.Samuel,WAS,24.757237301452424
398,J.Dotson,WAS,44.9016925912015
399,J.McKissic,WAS,18.649785048298014
400,L.Thomas,WAS,33.69436889066182
401,T.McLaurin,WAS,53.053392190561915
402,D.Milne,WAS,4.672596161739815
403,J.Bates,WAS,5.530699306197244
404,D.Brown,WAS,4.672596161739815
405,C.Sims,WAS,8.257868253288704
406,C.Turner,WAS,4.548942117355982
407,B.Robinson,WAS,7.94440709563149
408,J.Williams,WAS,10.811484674889437
