,player,team,beta_yards
185,M.Jones,JAX,23.038895351097874
186,T.Etienne,JAX,11.022191983995073
187,Z.Jones,JAX,60.0948988822305
188,D.Arnold,JAX,10.036874921404422
189,C.Manhertz,JAX,6.223146741777031
190,J.Hasty,JAX,11.011341112618824
191,L.Farrell,JAX,4.672596161739815
192,T.Jones,JAX,4.548942117355982
193,C.Edwards-Helaire,KC,7.017216055883754
194,J.Fortson,KC,10.726261225476774
195,J.McKinnon,KC,41.14941542351285
196,J.Smith-Schuster,KC,52.644663300630306
197,M.Hardman,KC,32.359295279908075
198,M.Valdes-Scantling,KC,36.09833476872742
199,N.Gray,KC,23.657682601115575
200,S.Moore,KC,21.654017165034222
201,T.Kelce,KC,70.52611195003891
202,Ju.Watson,KC,20.157919590272495
203,M.Burton,KC,4.227795506562394
204,I.Pacheco,KC,13.302154530204072
205,Al.Robinson,LA,40.871476647929256
206,B.Powell,LA,10.455039347473706
207,B.Skowronek,LA,31.415004132511832
208,C.Kupp,LA,73.75823488167566
209,D.Henderson,LA,9.634561797765413
210,T.Higbee,LA,21.568581594712384
211,C.Akers,LA,4.604328243330545
212,T.Atwell,LA,32.44766958855984
213,M.Brown,LA,6.884297690861799
214,B.Hopkins,LA,8.127474418326972
215,V.Jefferson,LA,31.742999076959467
216,A.Ekeler,LAC,39.244934636397964
217,D.Carter,LAC,32.92464522633467
218,G.Everett,LAC,37.26128467527106
219,J.Kelley,LAC,10.294369580617095
220,J.Palmer,LAC,68.30162830422087
221,K.Allen,LAC,56.472996777932494
222,M.Williams,LAC,62.81464149501184
223,T.McKitty,LAC,8.237526850315367
224,Z.Horvath,LAC,4.548942117355982
225,S.Michel,LAC,6.267820938154872
226,M.Bandy,LAC,10.804061576904346
227,J.Herbert,LAC,4.548942117355982
228,J.Moore,LAC,5.058361455181779
229,R.Rodgers,LAC,4.548942117355982
230,I.Spiller,LAC,5.371755034672401
231,B.Bolden,LV,6.857526510497963
232,D.Adams,LV,90.78583117827168
233,H.Renfrow,LV,32.085084476795515
234,J.Jacobs,LV,24.72374206523885
