"propType","player","position","team","opponent","start","line","sideOneType","sideOneOdds","sideOneValue","sideOneCash","sideOneTickets","sideTwoType","sideTwoOdds","sideTwoValue","sideTwoCash","sideTwoTickets"
"recv_yd","D. London","WR","ATL","LAC","2022-11-06T18:00:00Z","38.5","over","-120","undefined","null","null","under","-112","undefined","null","null"
"recv_yd","K. Pitts","TE","ATL","LAC","2022-11-06T18:00:00Z","40.5","over","-115","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","O. Zaccheaus","WR","ATL","LAC","2022-11-06T18:00:00Z","29.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","A. Ekeler","RB","LAC","ATL","2022-11-06T18:00:00Z","51.5","over","-117","undefined","null","null","under","-114","undefined","null","null"
"recv_yd","G. Everett","TE","LAC","ATL","2022-11-06T18:00:00Z","49.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","J. Palmer","WR","LAC","ATL","2022-11-06T18:00:00Z","55.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","M. Bandy","WR","LAC","ATL","2022-11-06T18:00:00Z","31.5","over","-114","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","A. Pierce","WR","IND","NE","2022-11-06T18:00:00Z","29.5","over","-122","undefined","null","null","under","-112","undefined","null","null"
"recv_yd","D. Jackson","RB","IND","NE","2022-11-06T18:00:00Z","21.5","over","-121","undefined","null","null","under","-110","undefined","null","null"
"recv_yd","M. Pittman Jr.","WR","IND","NE","2022-11-06T18:00:00Z","54.5","over","-114","undefined","null","null","under","-114","undefined","null","null"
"recv_yd","M. Alie-Cox","TE","IND","NE","2022-11-06T18:00:00Z","4.5","over","-118","undefined","null","null","under","-113","undefined","null","null"
"recv_yd","P. Campbell","WR","IND","NE","2022-11-06T18:00:00Z","28.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","H. Henry","TE","NE","IND","2022-11-06T18:00:00Z","24.5","over","-114","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","J. Meyers","WR","NE","IND","2022-11-06T18:00:00Z","57.5","over","-123","undefined","null","null","under","-110","undefined","null","null"
"recv_yd","J. Smith","TE","NE","IND","2022-11-06T18:00:00Z","10.5","over","-121","undefined","null","null","under","-112","undefined","null","null"
"recv_yd","R. Stevenson","RB","NE","IND","2022-11-06T18:00:00Z","25.5","over","-115","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","T. Thornton","WR","NE","IND","2022-11-06T18:00:00Z","33.5","over","100","undefined","null","null","under","-136","undefined","null","null"
"recv_yd","C. Claypool","WR","CHI","MIA","2022-11-06T18:00:00Z","25.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","C. Kmet","TE","CHI","MIA","2022-11-06T18:00:00Z","20.5","over","-119","undefined","null","null","under","-113","undefined","null","null"
"recv_yd","D. Mooney","WR","CHI","MIA","2022-11-06T18:00:00Z","41.5","over","-127","undefined","null","null","under","-107","undefined","null","null"
"recv_yd","D. Montgomery","RB","CHI","MIA","2022-11-06T18:00:00Z","14.5","over","-112","undefined","null","null","under","-119","undefined","null","null"
