"propType","player","position","team","opponent","start","line","sideOneType","sideOneOdds","sideOneValue","sideOneCash","sideOneTickets","sideTwoType","sideTwoOdds","sideTwoValue","sideTwoCash","sideTwoTickets"
"recv_yd","C. Parkinson","TE","SEA","TB","2022-11-13T14:30:00Z","6.5","over","-120","undefined","null","null","under","-110","undefined","null","null"
"recv_yd","D. Metcalf","WR","SEA","TB","2022-11-13T14:30:00Z","60.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
"recv_yd","K. Walker III","RB","SEA","TB","2022-11-13T14:30:00Z","10.5","over","-112","undefined","null","null","under","-120","undefined","null","null"
"recv_yd","M. Goodwin","WR","SEA","TB","2022-11-13T14:30:00Z","18.5","over","-112","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","N. Fant","TE","SEA","TB","2022-11-13T14:30:00Z","26.5","over","-119","undefined","null","null","under","-113","undefined","null","null"
"recv_yd","T. Lockett","WR","SEA","TB","2022-11-13T14:30:00Z","59.5","over","-123","undefined","null","null","under","-110","undefined","null","null"
"recv_yd","W. Dissly","TE","SEA","TB","2022-11-13T14:30:00Z","21.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","C. Godwin","WR","TB","SEA","2022-11-13T14:30:00Z","64.5","over","-122","undefined","null","null","under","-111","undefined","null","null"
"recv_yd","J. Jones","WR","TB","SEA","2022-11-13T14:30:00Z","23.5","over","-116","undefined","null","null","under","-113","undefined","null","null"
"recv_yd","L. Fournette","RB","TB","SEA","2022-11-13T14:30:00Z","25.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
"recv_yd","M. Evans","WR","TB","SEA","2022-11-13T14:30:00Z","65.5","over","-110","undefined","null","null","under","-122","undefined","null","null"
"recv_yd","R. White","RB","TB","SEA","2022-11-13T14:30:00Z","16.5","over","-107","undefined","null","null","under","-123","undefined","null","null"
"recv_yd","C. Sutton","WR","DEN","TEN","2022-11-13T18:00:00Z","52.5","over","-115","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","G. Dulcich","TE","DEN","TEN","2022-11-13T18:00:00Z","43.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","J. Jeudy","WR","DEN","TEN","2022-11-13T18:00:00Z","53.5","over","-115","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","L. Murray","RB","DEN","TEN","2022-11-13T18:00:00Z","7.5","over","107","undefined","null","null","under","-143","undefined","null","null"
"recv_yd","M. Gordon III","RB","DEN","TEN","2022-11-13T18:00:00Z","11.5","over","-111","undefined","null","null","under","-119","undefined","null","null"
"recv_yd","A. Hooper","TE","TEN","DEN","2022-11-13T18:00:00Z","16.5","over","-113","undefined","null","null","under","-119","undefined","null","null"
"recv_yd","D. Henry","RB","TEN","DEN","2022-11-13T18:00:00Z","12.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","R. Woods","WR","TEN","DEN","2022-11-13T18:00:00Z","35.5","over","-125","undefined","null","null","under","-107","undefined","null","null"
"recv_yd","A. Cooper","WR","CLV","MIA","2022-11-13T18:00:00Z","62.5","over","-126","undefined","null","null","under","-107","undefined","null","null"
"recv_yd","D. Bell","WR","CLV","MIA","2022-11-13T18:00:00Z","18.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","D. Peoples-Jones","WR","CLV","MIA","2022-11-13T18:00:00Z","46.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","H. Bryant","TE","CLV","MIA","2022-11-13T18:00:00Z","19.5","over","-119","undefined","null","null","under","-113","undefined","null","null"
"recv_yd","K. Hunt","RB","CLV","MIA","2022-11-13T18:00:00Z","16.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","N. Chubb","RB","CLV","MIA","2022-11-13T18:00:00Z","8.5","over","-111","undefined","null","null","under","-119","undefined","null","null"
"recv_yd","J. Waddle","WR","MIA","CLV","2022-11-13T18:00:00Z","69.5","over","-130","undefined","null","null","under","-104","undefined","null","null"
"recv_yd","J. Wilson Jr.","RB","MIA","CLV","2022-11-13T18:00:00Z","10.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","M. Gesicki","TE","MIA","CLV","2022-11-13T18:00:00Z","25.5","over","-109","undefined","null","null","under","-123","undefined","null","null"
