"propType","player","position","team","opponent","start","line","sideOneType","sideOneOdds","sideOneValue","sideOneCash","sideOneTickets","sideTwoType","sideTwoOdds","sideTwoValue","sideTwoCash","sideTwoTickets"
"recv_yd","A. Dillon","RB","GB","TEN","2022-11-18T01:15:00Z","8.5","over","-118","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","A. Jones","RB","GB","TEN","2022-11-18T01:15:00Z","24.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","A. Lazard","WR","GB","TEN","2022-11-18T01:15:00Z","49.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
"recv_yd","C. Watson","WR","GB","TEN","2022-11-18T01:15:00Z","43.5","over","-108","undefined","null","null","under","-125","undefined","null","null"
"recv_yd","R. Cobb","WR","GB","TEN","2022-11-18T01:15:00Z","21.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
"recv_yd","R. Tonyan","TE","GB","TEN","2022-11-18T01:15:00Z","29.5","over","-113","undefined","null","null","under","-119","undefined","null","null"
"recv_yd","S. Watkins","WR","GB","TEN","2022-11-18T01:15:00Z","14.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","A. Hooper","TE","TEN","GB","2022-11-18T01:15:00Z","23.5","over","-109","undefined","null","null","under","-124","undefined","null","null"
"recv_yd","C. Okonkwo","TE","TEN","GB","2022-11-18T01:15:00Z","10.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","C. Hollister","WR","TEN","GB","2022-11-18T01:15:00Z","0.5","over","100","undefined","null","null","under","-135","undefined","null","null"
"recv_yd","D. Henry","RB","TEN","GB","2022-11-18T01:15:00Z","11.5","over","-115","undefined","null","null","under","-114","undefined","null","null"
"recv_yd","N. Westbrook-Ikhine","WR","TEN","GB","2022-11-18T01:15:00Z","24.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","R. Woods","WR","TEN","GB","2022-11-18T01:15:00Z","33.5","over","-109","undefined","null","null","under","-124","undefined","null","null"
"recv_yd","T. Burks","WR","TEN","GB","2022-11-18T01:15:00Z","32.5","over","-107","undefined","null","null","under","-127","undefined","null","null"
"recv_yd","D. London","WR","ATL","CHI","2022-11-20T18:00:00Z","40.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","K. Pitts","TE","ATL","CHI","2022-11-20T18:00:00Z","36.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
"recv_yd","O. Zaccheaus","WR","ATL","CHI","2022-11-20T18:00:00Z","24.5","over","-112","undefined","null","null","under","-120","undefined","null","null"
"recv_yd","C. Kmet","TE","CHI","ATL","2022-11-20T18:00:00Z","28.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
"recv_yd","D. Mooney","WR","CHI","ATL","2022-11-20T18:00:00Z","43.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","D. Montgomery","RB","CHI","ATL","2022-11-20T18:00:00Z","10.5","over","-119","undefined","null","null","under","-113","undefined","null","null"
"recv_yd","B. Cooks","WR","HST","WAS","2022-11-20T18:00:00Z","54.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","N. Collins","WR","HST","WAS","2022-11-20T18:00:00Z","40.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
"recv_yd","C. Samuel","WR","WAS","HST","2022-11-20T18:00:00Z","42.5","over","-103","undefined","null","null","under","-133","undefined","null","null"
"recv_yd","T. McLaurin","WR","WAS","HST","2022-11-20T18:00:00Z","59.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
